"analysis","analysis_taxon_id","species","outcome","exposure_encoding","engine","model_formula","n","event_blocks","observer_clusters","generalized_locations","status","converged","singular_fit","rank_deficient","optimizer_code","convergence_message","maximum_absolute_gradient","event_block_variance","observer_variance","location_variance","residual_variance","valid_biological_result","failure_reason","previously_identified_failure_species","failed_component_is_not_null_result"
"nearest_event_sensitivity","atx_ebf17f77fb66","Western Grebe","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217186,58,29245,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.14661941507072,0.72193102422254,7.69637520952059,,TRUE,"",TRUE,FALSE
"nearest_event_sensitivity","atx_ebf17f77fb66","Western Grebe","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",1346,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",TRUE,TRUE
"nearest_event_sensitivity","atx_fadb8da1a816","Bonaparte's Gull","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.683674716779821,0.414523102707132,8.00692384858472,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_fadb8da1a816","Bonaparte's Gull","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4025,,,,"failed_insufficient_support",FALSE,,,,"failed_insufficient_support",,,,,,FALSE,"failed_insufficient_support",FALSE,TRUE
"nearest_event_sensitivity","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217199,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.414008776805989,0.35873353165463,1.27815871931736,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",83359,58,14529,9421,"completed",TRUE,FALSE,FALSE,0,"",0.103179045254365,0.0265274687634378,0.0419016303383142,0.106635210979485,0.34871268232449,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_v2_000002","Black Oystercatcher","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,1.23033424460581,0.229713737162361,11.1137303665087,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",13626,54,3244,1692,"completed",TRUE,FALSE,FALSE,0,"",0.0147701575770043,0.0248620640770058,0.0192964771929015,0.116046104056118,0.457190901254615,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_v2_000003","Dunlin","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.936706127377383,0.360512656443093,11.695735092914,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_v2_000003","Dunlin","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",5908,43,1859,652,"completed",TRUE,FALSE,FALSE,0,"",0.00724819983588532,0.578789505126476,0.089275090523265,0.611045068622481,2.1883616579816,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_v2_000006","Black-bellied Plover","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.900266369447212,0.42221012095239,13.3187613446935,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_v2_000006","Black-bellied Plover","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",3973,35,1218,485,"completed",TRUE,FALSE,FALSE,0,"",0.00185623321158346,0.252902344972532,0.0257481541012617,0.202381821059255,1.00632494327816,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_v2_000007","Common Raven","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.67017797446518,0.60109482822091,1.39598025265563,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_v2_000007","Common Raven","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",60940,57,10295,8121,"completed",TRUE,FALSE,FALSE,0,"",0.0525489303981885,0.0167080980038333,0.037703815764446,0.0935886499141042,0.285979600993716,TRUE,"",FALSE,FALSE
